,Unnamed: 0,tweet,target
2519,2519,"-whatever life gives you even if it hurts, just be strong and act the way you always do because strong walls shake but never collapse",0
428,428,"2014 has been super kind to me, I'll never forget it. Total lifechanger. Best year I've had since I was a teen. Blessed ",0
1827,1827,Happy #worldfringeday I can't think of a more appropriate year to perform at the @edfringe for the first time with @CultureClashUK ,0
2275,2275,"My head is anointed, my cup runneth over Don't pour from an empty cup #delight #love #joy",0
2591,2591,My last day of cheating on my diet and exercise routine is tomorrow   ,0
2756,2756,"In addressing loneliness, a danger that we must watch out for is indulging in the sexy new robotic industry to provide the lonely with robot companions.   pic.twitter.com/4QafHgHhnj",0
289,289,People are truly #amazing. #inspiring day,0
1050,1050,nobody knows it’s my birthday am so depressed,0
2857,2857,"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). ",0
343,343,900 mAh Laconic Style Vape Kit  pic.twitter.com/WDCJREnfhw,0
1591,1591,"Be yourself. If you can't love who u are then how can u expect someone to ""love""u.    ",0
604,604,@blackvoices Keep it up @gucci1017 #sober clear minded I see you over in Europe on tour killing the game right now!,0
2188,2188,The Hate U Give shows hopelessness when Maverick is thrown onto the road by police without reason and is searched multiple times while his kids have to watch the police abuse their power because they can,0
2944,2944,When you are able to treat your queen the things that she wants. Such a pleasing feeling,0
1227,1227,"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring",0
1323,1323,Michelle O was clearly referring to life where she pays for her own vacations and doesn't have servants at her beck and call ,0
538,538,Comforting #inspiring. #faith #Housefires #GoodFather Thank you.  Beautiful #song #itswhoiam #itswhoyouare #youtperfectinallofyourways,0
719,719,Just finished Schitt’s Creek and didn’t even know it,0
2970,2970,Happy Birthday beautiful 💞🌼🌻 @xan_radebe,0
2223,2223,A simple wallpaper ever 😂,0
826,826,@ntyrbbygrl U make my heart flutter,0
1113,1113,@AmberX994874 Butcher Jim landed on his arse #hilarious #NinjaWarriorAU,0
2369,2369,Fresh wounds are best means of relief from inner stress...   ,0
1634,1634,something epic  out of a sense of  Sort of a desperation Through that desperation we feel we have nothing to lose,0
744,744,not even in school and anatomy still manages to ruin my day. fuck that bitch of a teacher too ???­???­???­???­ ,0
1479,1479,It's been 1 year since my husband and I flew to NYC for Christmas ????????,0
1584,1584,I wish for my Powers be multiplied and the Insight that I had into their understanding be made clearer #joy,0
2250,2250,131: Lyttleton: Love can hope where reason would despair.,0
1067,1067,"Wow, only 9 out of 60 pages left in my first full art book :O #amazing",0
2182,2182,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj,0
1538,1538,Dick Gregory &amp; Jerry Lewis 2 greats who's creativity and imaginations brought smiles &amp; laughter to place not always illuminated. ,0
1193,1193," and . Not , just disappointed",0
2838,2838,"I once heard that insecurities come in three types: A feeling of helplessness, a feeling of hopelessness, and a feeling of worthlessness.    ",0
58,58,One of my best friends got engaged ????  ,0
1286,1286,It’s NORMAL to feel lonely when you don’t have a partner and you want one.  is an emotion that signals that a need is not being met. It’s not something you get over by thinking it away or by making more friends.,0
384,384,128  ?????????????????????????????????????  ???????????????????????   ?????????????????????????????????????????   ?????????????????????????????????????????????????????????????????????  ???( ????????????????????????? )   ???????????????????????????   ?????????????????????????????????????????????   ?????????  pic.twitter.com/iAprwpAnjK,0
508,508,"""A man's spirit will endure sickness, but a crushed spirit who can bear?""  Proverbs 18:14, ESV   ",0
142,142,Getting on the jd and coke   ,0
196,196,Less than 7 weeks to go ,0
2406,2406,Social connections are important throughout our lives!     pic.twitter.com/TpvuN7eGQv,0
301,301,Laughter is an instant vacation\nTake a vacation now\n#vacation #laughter #happy #AlenaNaron #LifeCoach #Positvity,0
235,235,I can now see all of your tweets on one timeline. Makes life a lot easier. Just say hello and I will add you!  ,0
2281,2281,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean,0
1205,1205," people may be preoccupied with thoughts of worthlessness, inappropriate guilt, helplessness, hopelessness, and self-hatred.",0
2388,2388,@LifeWithSelG #Despacito u came into my life\nur aroma flared my life up\nur almond-eyes makes my #Pulse gushing\nur #smiles gleam me bright,0
1362,1362,It's depressing because it's true???•   pic.twitter.com/HNIl8JFKDx,0
463,463,"@morrgancatt you dont have a bad smile at all, you should smile more often and share your smile with all your fans",0
504,504,"I'm an Indians fan so, I hate Joe Buck. Im glad he looks old af now. 😂 #bitter #AllStarGame",0
1452,1452,Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier.,0
2414,2414,@vvixie Thanks bby 💚 tiff got a pair too so I'll probably steal hers lol,0
1322,1322,'s . Someone destroyed her . Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK,0
424,424,@NBCNews @MarkHalperin @KeirSimmons Well that's funny cause we all know she is a serious Russian mafia atty,0
413,413,As if my boss just text about work ??™ˆ I'm on holiday ,0
2357,2357,@dngokingyok They are my hetero guilty pleasure 😂,0
2805,2805,How was your ? Great fun or did you fake enjoyment? Feeling the same about New Years Eve? Need to talk?  ,0
420,420,??’•your views are valid??’•    pic.twitter.com/u2CjqKMTlx,0
109,109,promoting taeny while tiff is here yes 👌,0
740,740,If my own mother had used the profane term  or  in our home we would have sued her then removed her from our home.,0
356,356,kokobop is such a weird name\nbut I remember that it is said to be more lit that growl and it is #EXO so I'm accepting the name,0
761,761,Don't let panic and  cause you to say YES to someone when everything within you is saying NO!,0
2986,2986,"After the decorations come down,  remains issue for  Regular  makes a huge difference pic.twitter.com/8DMFzQqK3m",0
490,490,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",0
2521,2521,The best revenge ever....is success👌👊💪,0
2797,2797,omg they said kyungsoo looked gloomy and his instant smile after that i'm melting,0
1360,1360,Thank God for grace ,0
1946,1946,it does but it's not   pic.twitter.com/NdjFnOqSFP,0
2197,2197,Or when you are  and you're all like I know all my demons we chat all the time.  pic.twitter.com/YadUUZhU6E,0
443,443,@RFC_Daryl LW next I bet! Let's start going to the golf! We can get pished all day! ,0
959,959,"The only possible  for  is trying to convince him/her by a huge . Of course they are right, come on!",0
1687,1687,When they end your favourite tv show with the main character dying....   ,0
2841,2841,"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",0
1222,1222,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch ",0
1409,1409,Omg! It just keeps getting better! #MUGGYMIKE &amp; #Sam have to go back in! #LoveIsland #drama #hilarious,0
2501,2501," or ? National  Prevention Lifeline offers help, 24/7. 1-800-273-TALK (8255)",0
812,812,I know Christmas isn't about gifts but honestly I got my sister a tablet and she got me a ring light for my phone ???¤???£   #,0
338,338,See a TrueTwit\nwho's smiling so brightly.\nWell we reckon we're cool\nand we reckon rightly!!,0
2392,2392,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,0
2547,2547,Why does the president of the US tweet like Regina George? ,0
2880,2880,"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth.",0
1905,1905,"I don't know why I'm like this but, whenever I see him, I just smile and feel happiness when he's around💕",0
1317,1317,2 hours of kip #class #blessed #happy #smiling,0
841,841,It's only 40 minutes before the  arrives an the  months begin. Look after yourselves and others speak about your problems  pic.twitter.com/gDHivI7EAN,0
1858,1858,May have to cut down on the Mexican foods.,0
149,149," aw this Steve story is heartbreaking.  is THE Worst feeling in the world. Well done, great job on storyline ???‰",0
30,30,"""I'm telling you, the  eats you alive""",0
2672,2672,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
112,112,Look at this little guy! He is connecting to his magical self.😇\nWhat do you do to keep life magical?🌈 @AnewPerspective #magical  #be,0
2387,2387,"EAHelp: mcmalveiro Hi Miguel, that's awesome! Thank you very much for updating us! 😄 -Claire",0
521,521,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/CIMOnc0ocM",0
595,595,I graduated yesterday and already had 8 family members asking what job I've got now 😂 #nightmare,0
1365,1365,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  ",0
702,702,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,0
44,44,"Just Paracetamol is Anti-pyritique, cant anawer correctly due to too much nerve. What a shame!!! ",0
1936,1936,@ANOHNItweets completely brilliant performance - so moving and honest  ,0
2124,2124,Just finished playing Mystic Messenger. And I didnt expect the amount of angst in it! 〒▽〒\n #mysticmessenger #feels ,0
855,855,RT findrealhealth Using  to manage  or ? Learn the side effects  … pic.twitter.com/nGJndXHvlm,0
2965,2965,Hate mail... gotta love it!\n#hate #writerslife #justsaying #begin #start #lovemylife #PositiveVibes,0
2552,2552," 17% of older people are in contact with family, friends and neighbours less than once a week and 11% are in contact less than once a month.   pic.twitter.com/RoNJVWr7m4",0
1088,1088,One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell ,0
734,734,Thank you for sending random kind people into my life when I need them the most #smiling #grateful,0
1585,1585,@atrsya_ You truly decide your own happiness 😊,0
1073,1073,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
